t	u_avg	u_sdev	d-g0n2	g0n2	d-g0n5	g0n5	d-g0n7	g0n7	d-g0n13	g0n13	d-g0n14	g0n14	d-g0n15	g0n15	d-g0n16	g0n16	d-g0n17	g0n17	d-g0n19	g0n19	d-g1n2	g1n2	d-g1n4	g1n4	d-g1n8	g1n8	d-g1n9	g1n9	d-g1n10	g1n10	d-g1n11	g1n11	d-g1n12	g1n12	d-g1n14	g1n14	d-g1n15	g1n15	d-g1n19	g1n19	d-g2n1	g2n1	d-g2n2	g2n2	d-g2n7	g2n7	d-g2n8	g2n8	d-g2n9	g2n9	d-g2n11	g2n11	d-g2n12	g2n12	d-g2n15	g2n15	d-g2n16	g2n16	d-g2n18	g2n18	d-g2n19	g2n19	d-g3n0	g3n0	d-g3n1	g3n1	d-g3n8	g3n8	d-g3n9	g3n9	d-g3n11	g3n11	d-g3n13	g3n13	d-g3n15	g3n15	d-g3n18	g3n18	d-g4n0	g4n0	d-g4n1	g4n1	d-g4n3	g4n3	d-g4n4	g4n4	d-g4n5	g4n5	d-g4n6	g4n6	d-g4n8	g4n8	d-g4n10	g4n10	d-g4n11	g4n11	d-g4n14	g4n14	d-g4n17	g4n17	d-g5n1	g5n1	d-g5n4	g5n4	d-g5n5	g5n5	d-g5n6	g5n6	d-g5n7	g5n7	d-g5n14	g5n14	d-g5n18	g5n18	d-g6n0	g6n0	d-g6n1	g6n1	d-g6n2	g6n2	d-g6n3	g6n3	d-g6n6	g6n6	d-g6n10	g6n10	d-g6n11	g6n11	d-g6n12	g6n12	d-g6n13	g6n13	d-g6n17	g6n17	d-g7n0	g7n0	d-g7n3	g7n3	d-g7n4	g7n4	d-g7n6	g7n6	d-g7n9	g7n9	d-g7n10	g7n10	d-g7n12	g7n12	d-g7n15	g7n15	d-g7n16	g7n16	d-g7n17	g7n17	d-g7n18	g7n18	d-g8n2	g8n2	d-g8n3	g8n3	d-g8n4	g8n4	d-g8n5	g8n5	d-g8n6	g8n6	d-g8n7	g8n7	d-g8n8	g8n8	d-g8n9	g8n9	d-g8n10	g8n10	d-g8n12	g8n12	d-g8n13	g8n13	d-g8n16	g8n16	d-g8n18	g8n18	d-g8n19	g8n19	d-g9n0	g9n0	d-g9n3	g9n3	d-g9n5	g9n5	d-g9n7	g9n7	d-g9n13	g9n13	d-g9n14	g9n14	d-g9n16	g9n16	d-g9n17	g9n17	d-g9n19	g9n19	
544	0.79	0.09	11	8	10	8	5	4	10	8	4	4	5	4	11	9	8	6	11	9	5	4	11	9	5	4	6	4	4	4	8	5	9	6	4	3	9	6	14	12	7	5	14	11	7	6	9	7	12	9	13	8	6	4	9	7	2	2	5	4	7	6	12	9	5	4	11	9	5	4	6	5	5	4	3	3	9	7	5	4	11	7	9	7	13	10	6	5	9	7	7	5	4	3	10	8	7	5	7	5	2	2	9	8	9	8	4	3	5	5	9	7	6	6	14	12	11	7	12	8	6	5	5	4	12	10	9	8	8	7	7	5	8	6	3	3	9	7	8	6	12	9	11	8	7	5	8	6	8	6	8	6	11	8	10	8	7	5	10	8	6	5	6	5	9	7	9	7	8	6	3	3	11	8	2	2	9	7	6	5	9	7	3	2	8	6	9	7	8	6	3	3	11	8	9	7	7	5	10	7	10	8	
545	0.79	0.10	6	5	7	6	12	10	11	9	12	10	6	5	10	8	10	8	10	8	10	8	6	5	9	6	7	5	9	8	5	4	10	6	6	4	3	2	6	5	10	7	11	9	8	6	9	7	13	10	2	2	8	5	2	2	3	3	6	5	5	4	10	7	7	6	8	7	11	9	4	3	2	2	10	8	9	7	4	3	7	5	5	4	8	6	6	5	6	5	7	5	6	5	4	3	10	7	10	7	4	4	6	5	11	10	9	7	4	4	6	5	3	3	6	5	3	2	11	8	11	9	10	7	9	8	13	11	9	7	7	5	6	4	11	8	8	6	10	7	12	9	6	4	4	3	6	4	6	4	3	3	6	4	6	5	14	9	3	3	11	9	7	6	6	5	7	6	12	8	11	9	13	10	14	9	8	6	2	2	9	7	4	3	9	7	11	8	11	9	11	9	6	5	8	7	6	5	6	4	9	7	
546	0.79	0.09	4	3	3	3	12	10	2	2	8	7	6	5	11	9	10	8	7	6	12	10	11	9	7	5	7	5	6	5	5	4	10	6	7	5	2	2	11	9	5	4	11	9	6	5	10	8	9	7	11	7	9	6	8	6	14	10	6	5	12	9	4	3	9	8	9	8	8	6	12	9	11	9	7	6	8	7	8	6	10	7	12	9	10	8	10	8	7	5	3	2	7	5	7	6	6	4	8	6	8	7	9	8	6	6	11	8	8	8	3	3	5	5	13	11	10	7	6	4	10	8	10	7	11	9	9	8	4	4	9	7	7	5	10	7	6	5	10	7	12	9	7	5	5	4	7	5	9	6	11	9	6	4	11	8	6	4	9	7	7	6	7	6	9	7	8	6	8	6	10	8	6	5	5	3	12	9	9	7	8	6	2	2	6	5	4	3	6	5	8	6	14	10	5	4	5	4	6	4	4	3	
547	0.79	0.09	9	7	3	3	3	3	7	6	11	9	13	10	11	9	4	3	6	5	9	8	7	6	5	4	8	6	13	11	11	7	3	2	9	6	7	5	6	5	13	9	11	9	8	6	5	4	7	6	14	9	6	4	5	4	7	5	4	3	5	4	10	7	8	7	6	5	7	6	5	4	5	4	2	2	13	10	4	3	7	5	8	6	12	9	9	7	6	5	8	6	10	8	10	8	11	8	7	5	11	9	4	4	11	10	11	8	9	9	10	8	7	7	8	7	7	5	11	8	12	10	2	2	7	6	8	7	3	3	7	5	12	8	4	3	10	8	9	6	12	9	4	3	4	3	10	7	8	6	8	6	11	8	10	8	8	5	11	8	6	5	11	8	10	7	10	8	8	6	13	10	5	4	4	3	11	8	8	6	5	4	13	9	13	9	11	8	4	3	8	6	12	9	7	6	6	5	8	6	12	9	
548	0.79	0.10	8	6	14	11	11	9	4	4	4	4	5	4	7	6	11	8	8	6	12	10	3	3	10	7	6	4	7	6	7	5	4	3	8	6	8	6	7	6	5	4	11	9	14	11	5	4	3	3	10	7	12	8	4	3	11	8	7	5	4	3	10	7	13	11	8	7	13	10	2	2	7	6	6	5	11	9	6	5	5	4	9	7	10	8	10	8	13	9	12	8	6	5	10	8	12	8	7	5	13	11	7	6	8	8	7	5	3	3	4	3	3	3	10	8	14	9	13	9	7	6	3	3	5	4	6	5	10	8	2	2	5	4	5	4	5	4	6	4	8	6	6	4	10	8	10	7	11	8	6	5	10	7	3	3	8	5	4	3	3	3	5	4	8	6	9	7	6	4	9	7	5	4	10	6	4	3	13	10	6	5	7	5	7	5	4	3	12	9	9	7	4	3	5	4	6	5	4	3	11	9	
549	0.78	0.09	13	10	8	6	6	5	9	7	3	3	10	8	4	3	9	7	5	4	8	7	2	2	3	2	5	4	11	9	10	7	3	2	6	4	11	8	12	10	6	4	8	7	6	5	11	9	11	9	8	5	8	5	10	7	5	4	11	8	11	9	7	5	12	10	5	4	12	9	5	4	3	3	8	7	11	9	10	7	4	3	7	5	8	6	11	8	6	5	8	6	10	8	10	8	13	9	7	5	5	4	8	7	11	10	2	2	10	9	10	8	9	8	5	4	10	7	10	7	9	8	11	8	11	9	6	5	6	5	3	3	13	9	10	7	8	6	12	8	8	6	8	6	3	3	13	9	3	2	8	6	10	7	9	7	10	6	13	10	9	7	9	7	13	9	9	7	12	8	5	4	5	4	3	2	10	8	5	4	11	9	3	2	10	7	4	3	8	6	10	8	9	7	4	4	14	10	6	4	10	8	
550	0.80	0.10	4	3	4	3	7	6	6	5	11	9	7	6	3	3	8	6	12	9	6	5	9	7	11	8	9	6	2	2	12	8	4	3	9	6	10	7	13	11	4	3	6	5	11	8	7	6	11	9	11	7	7	5	7	5	11	8	2	2	3	3	3	3	9	8	6	5	11	9	12	9	10	8	11	9	3	3	4	3	12	8	9	7	14	11	8	6	4	3	10	7	9	7	12	9	6	4	7	5	3	3	9	8	8	8	8	6	10	9	9	7	3	3	14	12	3	2	7	5	11	9	7	5	8	7	3	3	5	4	10	8	10	7	3	3	5	4	6	4	12	9	9	6	10	8	12	8	11	8	5	4	2	2	11	8	8	5	10	8	11	9	8	6	6	5	3	3	4	3	7	6	5	4	13	8	5	4	8	6	6	5	5	4	5	4	8	6	7	6	10	8	6	5	9	7	11	8	3	2	9	7	
551	0.79	0.09	10	8	6	5	12	10	11	9	7	6	4	3	12	9	11	8	10	8	8	7	10	8	13	9	6	4	2	2	7	5	12	8	3	2	12	8	12	10	11	7	9	7	5	4	8	7	10	8	10	7	6	4	3	3	11	8	8	6	9	7	10	7	13	11	3	3	8	6	12	9	5	4	10	8	11	9	6	5	4	3	12	9	5	4	9	7	8	6	4	3	8	6	5	4	11	8	6	4	8	7	14	11	8	8	4	3	3	3	9	7	5	5	3	3	7	5	11	8	9	8	3	3	5	4	13	11	4	4	6	5	8	6	5	4	9	7	11	8	7	5	11	8	9	7	2	2	5	4	13	10	11	8	3	3	11	7	9	7	8	6	8	6	14	10	11	8	11	8	9	7	3	3	3	2	7	5	11	8	13	10	11	8	9	7	9	7	11	9	14	11	5	4	10	8	9	7	6	4	10	8	
552	0.79	0.08	8	6	8	6	12	10	8	7	7	6	4	3	11	9	5	4	8	6	4	4	7	6	4	3	13	9	8	7	6	4	8	5	8	6	8	6	5	4	10	7	13	10	4	3	10	8	9	7	12	8	5	3	6	5	3	3	11	8	13	10	7	5	10	8	9	8	5	4	3	3	11	9	5	4	9	7	6	5	4	3	12	9	10	8	9	7	7	5	8	6	8	6	9	7	4	3	11	8	3	3	12	10	9	8	9	7	10	9	8	6	8	8	7	6	2	2	8	6	11	9	8	6	13	11	11	9	10	8	9	7	6	4	13	9	6	5	7	5	11	8	8	6	11	8	6	4	5	4	9	7	5	4	5	4	9	6	4	3	7	6	12	9	8	6	11	8	7	5	8	6	13	10	9	6	11	8	11	8	5	4	4	3	5	4	5	4	7	6	4	3	10	8	6	5	10	8	2	2	11	9	
553	0.79	0.09	5	4	6	5	7	6	9	7	4	4	3	3	5	4	8	6	10	8	12	10	7	6	10	7	12	8	9	8	3	2	9	6	7	5	4	3	10	8	6	4	5	4	5	4	10	8	11	9	2	2	3	2	6	5	9	7	6	5	9	7	6	5	14	12	7	6	11	9	4	3	10	8	7	6	4	4	7	5	7	5	14	10	8	6	10	8	13	9	6	4	8	6	8	6	5	4	8	6	6	5	8	7	8	8	2	2	10	9	9	7	8	8	13	11	3	2	11	8	5	4	6	5	9	8	10	8	4	4	6	5	9	6	10	7	10	8	11	8	8	6	12	8	10	8	10	7	4	3	11	9	3	2	8	6	6	4	4	3	3	3	5	4	7	5	6	5	10	7	9	7	8	6	4	3	7	5	7	6	8	6	6	4	10	7	9	7	10	8	5	4	5	4	3	3	13	10	10	7	14	11	
554	0.77	0.08	9	7	9	7	8	7	9	7	5	4	8	6	10	8	8	6	8	6	11	9	13	10	11	8	7	5	9	8	11	7	10	6	12	8	7	5	10	8	12	8	10	8	10	8	7	6	10	8	10	7	4	3	11	8	8	6	9	7	12	9	10	7	9	8	12	10	4	3	5	4	9	7	10	8	7	6	7	5	4	3	4	3	2	2	9	7	7	5	7	5	10	8	10	8	3	2	7	5	5	4	14	11	8	8	10	8	6	6	12	9	3	3	10	8	10	7	5	4	10	8	10	7	7	6	7	6	14	11	6	5	4	3	10	7	7	5	6	4	5	4	9	6	12	9	13	9	3	2	11	9	12	8	10	8	5	3	10	8	6	5	12	9	11	8	9	7	4	3	6	5	11	8	9	6	10	8	9	7	6	5	6	4	3	3	6	5	10	8	11	9	7	5	8	7	6	5	7	5	13	10	
555	0.78	0.08	13	10	8	6	6	5	11	9	9	7	6	5	4	3	8	6	13	10	12	10	12	10	9	6	12	8	10	8	7	5	9	6	11	8	6	4	2	2	13	9	7	6	8	6	11	9	7	6	13	8	4	3	14	10	6	5	13	10	12	9	8	6	10	8	7	6	6	5	5	4	12	10	12	10	2	2	10	7	13	9	9	7	9	7	8	6	6	5	5	4	4	3	7	6	4	3	12	8	8	7	10	8	2	2	12	9	10	9	12	9	9	8	9	8	8	5	4	3	7	6	12	9	7	6	11	9	6	5	9	7	7	5	4	3	8	6	8	6	7	5	10	7	5	4	12	8	8	6	10	8	12	8	9	7	11	7	7	5	4	3	3	3	10	7	8	6	5	4	9	7	8	6	11	7	5	4	8	6	9	7	8	6	4	3	3	3	6	5	13	10	10	8	11	9	13	10	5	4	14	11	
556	0.79	0.10	12	9	11	9	10	8	8	7	3	3	7	6	7	6	7	5	11	9	8	7	6	5	3	2	7	5	6	5	6	4	9	6	9	6	6	4	6	5	8	5	10	8	3	3	4	4	7	6	7	5	12	8	3	3	5	4	8	6	9	7	7	5	2	2	10	8	9	7	12	9	9	7	7	6	4	4	6	5	9	6	12	9	11	9	9	7	13	9	8	6	10	8	4	3	10	7	11	8	9	8	8	7	7	7	7	5	3	3	7	6	3	3	13	11	12	8	11	8	9	8	12	9	10	8	7	6	8	7	7	5	8	6	8	6	8	6	6	4	6	5	4	3	14	10	11	8	13	9	12	9	7	5	3	3	4	3	12	9	8	6	9	7	8	6	7	6	9	6	4	3	11	8	6	4	10	8	8	6	5	4	5	4	10	7	4	3	13	10	9	7	9	7	10	8	9	7	2	2	6	5	
557	0.79	0.09	7	5	12	9	7	6	8	7	8	7	13	10	7	6	14	10	9	7	5	4	9	7	3	2	6	4	11	9	9	6	11	7	10	7	3	2	7	6	4	3	6	5	8	6	11	9	4	3	5	4	7	5	6	5	10	8	4	3	9	7	7	5	10	8	8	7	13	10	5	4	9	7	3	3	10	8	12	9	11	7	11	8	9	7	2	2	5	4	6	4	8	6	11	8	7	5	9	6	6	5	6	5	7	7	6	5	8	8	5	4	4	4	8	7	10	7	9	6	9	8	8	6	9	8	8	7	12	10	9	7	11	8	10	7	7	5	13	9	11	8	7	5	2	2	5	4	10	7	5	4	11	8	9	7	12	8	6	5	13	10	10	8	8	6	10	8	4	3	2	2	8	6	3	2	5	4	9	7	4	3	3	2	4	3	3	3	7	6	6	5	8	6	10	8	6	5	11	8	5	4	
558	0.79	0.09	8	6	5	4	12	10	6	5	12	10	7	6	10	8	10	8	6	5	5	4	8	7	4	3	4	3	9	8	10	7	10	6	11	8	12	8	11	9	10	7	12	10	6	5	5	4	7	6	7	5	7	5	12	9	8	6	9	7	3	3	7	5	11	9	9	8	13	10	7	6	11	9	7	6	8	7	7	5	7	5	6	5	9	7	6	5	9	7	10	7	7	5	8	6	9	6	6	4	6	5	5	4	6	6	9	7	6	6	9	7	7	7	5	4	9	6	5	4	4	4	5	4	6	5	10	8	8	7	6	5	9	6	11	8	13	10	7	5	3	3	10	7	6	5	9	6	6	4	9	7	11	8	5	4	8	5	5	4	4	3	10	8	7	5	10	8	6	4	2	2	11	8	13	8	2	2	7	6	9	7	14	10	5	4	8	6	11	9	7	6	10	8	12	10	4	3	5	4	7	6	
559	0.78	0.08	9	7	12	9	9	8	4	4	7	6	5	4	10	8	12	9	8	6	9	8	5	4	12	8	3	2	7	6	4	3	9	6	13	9	10	7	10	8	3	2	7	6	7	6	12	10	3	3	11	7	7	5	9	7	7	5	6	5	10	8	9	7	13	11	8	7	8	6	8	6	8	7	10	8	11	9	10	7	5	4	6	5	6	5	6	5	13	9	11	8	4	3	13	10	6	4	6	4	7	6	11	9	9	8	13	10	10	9	7	6	4	4	9	8	8	5	10	7	8	7	8	6	10	8	9	8	7	6	10	8	10	7	10	7	7	5	4	3	11	8	10	7	5	4	14	10	8	6	11	9	8	6	3	3	10	6	9	7	6	5	9	7	11	8	11	8	5	4	5	4	9	7	9	6	10	8	5	4	12	9	7	5	6	5	9	7	10	8	14	11	11	8	5	4	7	5	9	6	11	9	
560	0.78	0.08	5	4	8	6	5	4	9	7	6	5	13	10	7	6	11	8	5	4	6	5	11	9	9	6	11	8	10	8	9	6	8	5	5	4	8	6	12	10	3	2	11	9	5	4	7	6	8	6	7	5	8	5	9	7	13	10	12	9	5	4	11	8	5	4	7	6	7	6	3	3	8	7	5	4	7	6	10	7	7	5	8	6	10	8	11	8	5	4	11	8	6	5	9	7	5	4	7	5	10	8	8	7	9	8	6	5	9	9	8	6	4	4	13	11	8	5	11	8	5	4	6	5	6	5	8	7	13	10	10	8	9	6	12	9	5	4	4	3	6	5	2	2	6	5	11	8	12	8	8	6	10	7	9	7	12	8	7	5	9	7	10	8	5	4	14	11	8	6	7	6	12	9	10	6	5	4	9	7	12	9	7	5	10	7	3	3	11	9	8	6	8	6	10	8	8	6	12	8	12	9	
561	0.80	0.09	5	4	2	2	3	3	13	11	8	7	4	3	10	8	9	7	4	3	8	7	8	7	12	8	13	9	6	5	13	8	4	3	10	7	8	6	10	8	5	4	6	5	6	5	11	9	11	9	2	2	2	2	9	7	12	9	14	10	4	3	12	9	5	4	11	9	12	9	8	6	8	7	8	7	12	10	9	7	5	4	2	2	7	6	8	6	9	7	12	8	4	3	9	7	2	2	8	6	10	8	12	10	4	4	9	7	12	11	12	9	11	10	3	3	13	9	6	4	9	8	9	7	2	2	8	7	6	5	12	9	7	5	10	7	13	10	11	8	5	4	8	6	4	3	7	5	12	8	6	5	3	2	13	10	11	7	11	8	7	6	7	6	5	4	5	4	7	5	12	9	7	5	5	3	11	8	10	8	10	8	8	6	9	7	6	5	8	6	8	6	8	6	4	4	6	5	12	8	4	3	
562	0.79	0.09	12	9	10	8	7	6	13	11	11	9	9	7	8	6	4	3	7	6	6	5	12	10	7	5	12	8	5	4	7	5	10	6	12	8	11	8	6	5	9	6	2	2	10	8	10	8	6	5	6	4	12	8	8	6	13	10	10	8	8	6	7	5	6	5	8	7	10	8	12	9	4	4	8	7	13	10	11	8	6	4	5	4	7	6	7	6	6	5	7	5	10	8	8	6	11	8	9	6	4	4	9	8	4	4	11	8	8	8	6	5	11	10	3	3	11	7	7	5	10	8	3	3	8	7	11	9	9	7	9	7	13	9	7	5	7	5	9	6	12	9	7	5	9	7	10	7	12	8	11	9	8	6	9	7	12	8	5	4	14	11	2	2	6	5	4	3	4	3	7	6	11	8	8	5	3	3	3	3	10	8	11	8	5	4	6	5	7	6	6	5	5	4	5	4	9	7	13	9	7	6	
563	0.80	0.10	7	5	8	6	4	4	3	3	5	4	9	7	5	4	10	8	6	5	12	10	6	5	9	6	11	8	14	11	8	5	9	6	5	4	8	6	12	10	8	5	8	7	6	5	8	7	10	8	5	4	9	6	13	9	7	5	10	8	13	10	5	4	9	8	6	5	11	9	11	8	7	6	7	6	10	8	9	7	7	5	5	4	10	8	7	6	9	7	13	9	5	4	8	6	12	8	5	4	11	9	8	7	3	3	12	9	6	6	8	6	6	6	9	8	9	6	6	4	5	4	8	6	2	2	9	8	7	6	9	7	5	4	9	7	4	3	12	8	10	7	7	5	6	5	8	6	7	5	3	3	2	2	7	5	10	6	5	4	9	7	2	2	12	9	9	7	7	5	8	6	7	5	4	3	2	2	10	8	3	3	9	6	5	4	9	7	8	6	7	6	10	8	5	4	5	4	12	8	3	3	
564	0.79	0.10	4	3	7	6	8	7	7	6	9	7	13	10	12	9	4	3	7	6	7	6	8	7	6	4	10	7	7	6	9	6	13	8	6	4	11	8	6	5	9	6	8	7	10	8	5	4	7	6	2	2	13	8	6	5	9	7	5	4	10	8	5	4	7	6	11	9	6	5	13	10	9	7	8	7	6	5	13	9	6	4	3	3	3	3	7	6	12	9	6	4	6	5	7	6	3	2	12	8	12	10	8	7	7	7	10	8	7	7	12	9	7	7	7	6	5	4	10	7	7	6	11	8	8	7	8	7	3	3	7	5	7	5	11	8	9	7	12	8	7	5	11	8	9	7	3	2	13	9	12	9	11	8	4	3	3	2	3	3	8	6	12	9	10	7	7	6	8	6	9	7	5	4	6	4	8	6	9	7	14	11	6	4	2	2	7	5	7	6	10	8	8	6	12	10	13	10	9	6	5	4	
565	0.80	0.11	6	5	3	3	11	9	6	5	4	4	3	3	8	6	13	10	2	2	5	4	9	7	6	4	5	4	5	4	12	8	13	8	3	2	3	2	7	6	6	4	8	7	3	3	9	7	10	8	11	7	3	2	10	7	5	4	10	8	14	11	7	5	13	11	6	5	8	6	12	9	11	9	11	9	6	5	3	3	7	5	9	7	4	3	7	6	3	3	13	9	7	5	7	6	7	5	6	4	8	7	2	2	7	7	7	5	4	4	13	10	8	8	11	9	2	2	11	8	11	9	10	7	9	8	6	5	7	6	6	5	10	7	4	3	11	8	12	8	3	3	5	4	9	7	8	6	10	7	5	4	6	4	4	3	10	6	3	3	4	3	8	6	5	4	2	2	8	6	9	7	2	2	12	8	3	3	7	6	9	7	8	6	5	4	14	10	5	4	6	5	10	8	6	5	7	5	7	5	10	8	
566	0.81	0.10	11	8	10	8	11	9	14	11	8	8	5	4	2	2	8	6	6	5	8	7	5	5	3	3	11	8	7	6	12	8	11	7	14	10	7	5	7	6	13	9	8	7	5	4	2	2	7	6	2	2	11	7	6	5	4	3	5	4	10	8	10	7	10	8	7	7	6	5	3	3	3	3	5	4	5	4	8	6	6	4	10	8	12	11	11	8	5	4	6	5	13	10	9	7	7	6	6	4	9	8	8	8	9	8	10	8	13	12	13	12	9	8	13	11	5	4	10	7	6	5	13	9	12	10	7	6	8	7	11	8	14	10	11	8	5	4	13	11	7	5	5	4	11	8	13	9	5	4	5	4	11	8	14	10	4	3	4	3	10	9	14	11	4	3	9	7	6	5	9	7	4	3	11	7	8	6	9	7	4	3	9	6	3	3	10	8	9	7	11	9	8	6	14	13	12	9	12	8	10	8	
567	0.80	0.09	8	6	5	4	5	4	9	7	10	9	8	6	4	3	6	5	8	6	4	4	4	4	13	11	7	5	14	11	14	9	9	6	6	4	10	7	3	3	7	5	10	8	6	5	4	4	5	4	11	9	9	6	7	5	10	8	9	7	12	9	12	9	7	6	5	5	7	6	12	11	7	6	9	8	9	7	6	5	9	6	9	7	13	10	10	8	8	6	12	10	13	10	5	4	6	5	9	6	10	8	8	8	11	10	7	5	7	6	12	11	13	12	11	9	2	2	7	5	9	8	8	6	5	4	3	3	8	7	9	7	4	3	11	8	6	5	6	4	9	7	10	7	4	3	5	4	10	7	10	8	8	6	11	8	6	4	8	6	9	7	10	8	5	4	7	6	10	9	9	7	5	4	12	8	4	3	7	6	6	5	3	2	3	3	6	5	14	11	3	3	5	4	8	7	9	7	9	6	9	7	
568	0.80	0.09	10	8	9	7	7	6	7	6	11	10	8	6	8	6	9	7	8	6	8	7	13	12	8	6	10	7	9	8	10	7	9	6	10	7	9	6	11	9	8	5	4	4	3	3	5	5	11	9	6	4	7	5	10	7	4	3	6	5	5	4	4	3	5	4	7	7	9	7	6	6	5	4	6	5	11	9	7	5	6	4	10	8	6	5	6	5	4	3	11	8	6	5	10	8	3	3	10	7	12	10	8	8	8	8	12	9	8	7	10	9	11	10	8	7	9	6	6	4	13	11	6	5	5	4	8	7	12	10	7	5	11	8	11	8	5	4	4	3	8	6	6	4	6	5	8	6	10	7	6	5	8	6	9	7	2	2	3	3	10	8	4	3	13	9	10	8	5	4	5	4	4	3	7	5	13	10	13	10	13	10	5	4	5	4	9	7	9	7	7	6	8	6	5	4	8	6	10	7	3	3	
569	0.81	0.10	5	4	5	4	8	7	14	11	7	6	6	5	3	3	8	6	11	9	3	3	7	6	10	7	8	6	4	4	8	5	4	3	13	9	6	4	9	8	8	5	2	2	7	6	10	9	9	7	2	2	12	8	5	4	13	10	5	4	10	8	8	6	12	10	5	5	4	3	12	11	5	4	9	8	11	9	6	5	8	5	12	9	6	5	12	9	11	8	11	8	8	6	3	3	6	5	4	3	5	4	11	10	10	9	2	2	8	7	7	7	11	9	9	8	9	6	12	8	8	7	12	9	4	4	6	5	9	7	8	6	2	2	7	5	3	3	9	6	8	6	11	8	14	10	6	4	8	6	12	9	11	8	8	6	2	2	2	2	7	6	8	6	6	5	7	6	2	2	4	3	13	10	8	5	8	6	13	10	12	9	6	4	6	5	9	7	7	6	7	6	6	5	11	9	6	5	8	6	4	3	
570	0.79	0.09	9	7	6	5	8	7	6	5	13	10	10	8	8	6	10	8	6	5	7	6	11	9	9	6	7	5	12	10	8	5	5	3	6	4	9	6	6	5	10	7	7	6	11	8	5	4	8	6	5	4	5	3	10	7	5	4	12	9	9	7	12	9	6	5	3	3	8	6	6	6	5	4	12	10	11	9	5	4	9	6	7	5	11	9	11	8	7	5	2	2	2	2	4	3	9	8	5	4	8	7	7	7	11	10	5	4	10	8	6	6	14	11	10	8	7	5	5	4	8	7	9	7	7	6	8	7	12	10	5	4	7	5	5	4	5	4	11	8	3	3	5	4	5	4	5	4	10	7	11	9	9	6	6	5	5	3	8	6	10	8	9	7	14	10	9	7	9	6	6	5	5	4	10	6	7	5	7	6	6	5	6	4	10	7	2	2	12	9	6	5	12	9	10	8	10	8	7	5	4	3	
571	0.78	0.09	5	4	4	3	10	8	6	5	9	7	6	5	10	8	3	3	4	3	10	8	6	5	10	7	8	6	6	5	12	8	11	7	7	5	7	5	4	4	6	4	11	9	13	10	11	9	9	7	3	2	5	3	12	9	7	5	4	3	5	4	11	8	10	8	12	11	3	3	6	6	3	3	4	4	9	7	12	9	14	9	7	5	6	5	12	9	11	8	10	7	6	5	11	8	8	7	9	6	10	8	10	9	9	8	11	8	11	9	13	12	6	5	10	8	8	5	10	7	3	3	12	9	6	5	13	11	3	3	10	8	7	5	4	3	8	6	12	8	9	7	4	3	4	3	12	8	5	4	7	6	10	7	8	6	10	6	4	3	10	8	12	9	3	3	7	6	7	5	13	10	7	5	3	2	8	6	11	8	6	5	12	8	11	8	11	8	7	6	6	5	10	8	7	6	11	8	11	8	9	7	
572	0.80	0.09	6	5	11	9	13	11	11	9	5	4	7	6	11	9	10	8	9	7	2	2	12	10	7	5	10	7	9	8	10	7	3	2	11	8	12	8	3	3	13	9	2	2	11	8	7	6	9	7	7	5	9	6	7	5	13	10	4	3	11	9	9	7	6	5	5	5	3	3	8	7	3	3	6	5	9	7	12	9	6	4	13	10	3	3	9	7	5	4	7	5	11	8	9	7	5	5	6	4	9	8	5	5	6	6	6	5	4	4	10	9	10	8	6	5	5	4	5	4	5	4	10	7	7	6	9	8	13	10	12	9	9	6	12	9	4	3	9	6	9	7	8	6	5	4	8	6	12	8	13	10	8	6	4	3	7	5	5	4	4	3	12	9	5	4	10	8	11	8	6	5	4	3	4	3	8	6	10	8	7	6	7	5	8	6	7	5	11	9	7	6	7	5	12	10	11	8	10	7	12	9	
573	0.80	0.10	5	4	5	4	12	10	9	7	4	4	13	10	10	8	8	6	12	9	12	10	11	9	9	6	3	2	6	5	7	5	12	8	3	2	3	2	8	7	14	9	3	3	3	3	8	7	4	3	6	4	5	3	2	2	8	6	9	7	7	6	8	6	9	8	2	2	5	4	11	10	11	9	5	4	11	9	6	5	6	4	10	8	7	6	5	4	6	5	8	6	11	8	10	8	6	5	11	8	4	4	12	11	4	4	4	3	14	11	8	7	4	4	11	9	7	5	8	6	10	8	8	6	13	11	7	6	6	5	5	4	7	5	9	7	3	3	12	8	10	7	11	8	10	8	8	6	5	4	7	6	5	4	12	9	9	6	3	3	6	5	9	7	8	6	8	6	9	6	9	7	11	8	3	2	10	8	12	9	3	3	10	7	5	4	12	9	12	9	10	8	7	5	6	5	12	9	13	9	7	6	
574	0.79	0.10	5	4	5	4	13	11	9	7	9	7	3	3	4	3	10	8	11	9	6	5	11	9	12	8	4	3	9	8	6	4	8	5	13	9	10	7	6	5	5	4	12	10	7	6	4	4	8	6	8	5	13	8	12	9	8	6	8	6	4	3	11	8	9	8	13	12	5	4	7	7	14	11	10	8	10	8	7	5	8	5	3	3	9	7	9	7	8	6	3	2	7	5	6	5	7	6	9	6	13	11	8	8	5	5	5	4	9	8	10	9	8	7	7	6	13	9	7	5	10	8	8	6	8	7	10	8	9	7	13	10	6	4	4	3	6	5	4	3	13	9	3	2	10	8	4	3	11	8	10	8	8	6	11	8	10	6	3	3	10	8	7	6	7	5	10	8	13	9	6	5	14	10	6	4	5	4	11	8	2	2	6	4	6	5	3	3	6	5	9	7	8	6	9	7	7	5	9	6	12	9	
